Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,status
9,16,126,2848,99,20,3,194,8,0,9902,2,4,0
13,16,126,3747,76,20,3,29,8,0,21499,2,5,0
100,20,126,1668,163,20,3,18,8,3,6273,1,0,0
62,21,164,1802,112,20,30,94,12,5,8132,5,5,0
20,15,127,2164,163,24,56,81,8,5,12607,1,5,0
6,21,127,2943,167,20,3,118,8,5,11779,5,5,0
25,23,126,2936,163,20,3,91,8,0,13353,1,5,0
20,15,126,2384,163,20,3,81,8,0,26396,1,4,0
90,29,126,2534,163,20,3,130,8,0,23595,2,5,0
3,21,126,3868,163,20,3,18,8,0,13136,1,4,0
102,30,126,1867,109,20,3,194,8,3,3214,1,0,1
28,8,126,2605,99,20,3,109,8,0,13179,5,5,0
47,20,126,3868,163,20,3,98,8,3,7850,1,4,0
103,21,127,2237,43,3,3,194,8,5,23745,2,5,0
13,20,199,3671,132,20,3,87,8,5,26130,5,5,0
20,15,280,2943,167,20,3,12,8,0,7113,5,5,0
4,29,278,1157,175,9,3,35,8,5,3786,5,5,0
98,29,126,2848,99,20,3,130,8,1,3781,0,5,0
91,16,199,1475,31,20,3,194,8,5,6407,5,5,0
12,18,126,2088,163,20,3,165,8,1,23649,2,4,0
37,21,126,3154,147,20,3,165,8,0,9400,0,5,0
17,21,280,4109,99,20,3,84,8,1,24768,1,5,0
102,16,126,1555,175,20,3,194,8,0,5242,1,4,0
20,15,232,19,163,24,56,17,8,5,14516,5,5,0
78,1,280,3344,99,20,3,35,8,0,9500,2,5,0
70,0,126,2955,163,20,3,130,8,3,15568,1,4,0
67,17,280,1650,99,20,3,174,8,0,21383,2,5,0
20,15,280,1306,99,20,3,7,8,0,9211,5,5,0
103,20,18,4173,180,15,24,98,8,5,5348,5,5,0
20,15,280,1697,163,20,3,22,8,0,14731,1,5,0
20,15,232,177,27,3,30,133,8,5,19994,5,5,0
20,15,199,2725,161,20,3,12,8,5,5353,5,5,0
20,15,127,4173,4,3,3,22,8,5,3664,2,5,0
20,15,127,4037,163,20,3,133,8,5,20442,0,5,0
105,29,136,1306,99,4,9,73,8,5,12482,5,5,0
105,10,199,1385,112,15,43,208,13,5,23780,5,5,0
22,8,126,2049,99,20,3,109,8,0,7210,2,5,0
35,21,126,3440,163,20,3,109,8,0,11963,2,4,0
77,30,164,1781,165,20,3,109,8,5,24078,1,4,1
32,29,192,4173,180,15,7,160,8,5,8005,5,5,0
19,16,199,4085,163,17,28,206,8,5,12887,4,5,0
98,29,126,2902,163,20,3,91,8,3,25214,2,5,0
111,10,126,716,163,20,3,109,8,0,14414,1,5,0
6,24,126,2031,163,20,3,109,8,3,10790,0,4,0
4,20,126,1770,165,20,3,18,8,3,18991,2,5,0
105,21,126,3868,163,20,3,87,8,0,1102,2,4,0
20,15,199,2265,175,20,3,104,8,5,13706,5,5,0
92,10,192,4173,180,15,24,98,8,5,5272,5,5,0
70,25,199,1921,99,20,3,4,8,5,19074,1,5,0
22,30,232,3818,131,20,3,165,8,5,10357,5,5,1
103,21,126,3868,163,20,3,206,8,0,25317,2,5,0
98,29,126,3831,152,20,3,188,8,1,13207,0,4,0
109,30,126,175,69,20,3,165,8,0,16720,2,5,1
20,15,232,3956,43,24,56,207,11,5,10536,5,5,0
92,25,126,2127,163,20,3,109,8,0,189,5,5,0
28,21,126,92,24,20,3,165,8,3,5537,1,4,0
20,15,280,3868,163,20,3,64,8,1,23156,1,0,0
25,20,126,2534,163,20,3,130,8,0,12262,1,4,0
13,15,126,1460,163,20,3,26,8,0,19589,5,4,0
70,30,280,3922,163,20,3,57,8,0,13106,1,4,1
16,29,126,3998,163,20,3,160,8,1,5512,2,0,0
25,16,280,4005,99,20,3,89,8,3,5479,2,5,0
105,30,127,784,69,3,3,186,8,5,7077,2,5,1
20,15,199,1535,0,15,43,11,0,5,10050,5,5,0
9,16,232,3352,31,26,16,194,8,5,8600,5,5,0
55,16,126,2396,31,20,3,109,8,0,12532,0,5,0
7,20,126,3628,163,20,3,109,8,0,4263,1,5,0
78,20,199,2195,163,20,3,111,8,5,20692,5,5,0
100,20,232,1109,54,20,3,48,8,5,19951,5,5,0
20,15,232,778,31,20,3,133,8,5,5078,5,5,0
62,21,199,2655,56,20,30,98,8,5,8631,5,5,0
106,30,126,1243,163,20,3,165,8,0,20958,1,5,1
65,30,164,301,142,9,3,151,8,5,22254,5,5,1
111,21,126,1775,162,20,3,98,8,0,5575,5,0,0
20,15,136,1527,99,20,30,133,8,5,26064,1,5,0
80,21,126,2701,142,20,3,130,8,0,5337,1,4,0
60,29,136,2848,99,24,56,194,8,5,13779,1,5,0
103,21,199,1630,119,20,3,18,8,5,24652,5,5,0
70,21,126,2220,163,20,3,48,8,0,1707,1,4,0
62,20,164,2385,163,20,30,194,8,5,21940,5,5,0
46,30,280,3394,70,20,3,57,8,3,20965,5,4,1
3,21,126,4062,163,20,3,18,8,0,21553,1,4,0
112,7,126,493,118,20,3,29,8,1,24591,0,6,0
91,21,126,2534,163,20,3,130,8,0,25327,2,5,0
92,24,280,3868,163,20,3,200,8,0,20201,0,5,0
97,16,126,916,111,20,3,111,8,1,18637,1,5,0
40,10,126,4081,163,20,3,130,8,0,1984,2,4,0
35,21,126,3872,163,20,3,18,8,0,17463,1,5,0
55,26,127,1989,99,20,3,169,8,5,9200,2,5,0
46,26,126,2028,99,20,3,109,8,3,17670,1,5,0
92,21,126,4085,163,20,3,73,8,5,1604,1,5,0
80,21,126,2605,99,20,3,194,8,3,10652,1,6,0
34,21,126,1503,33,20,3,151,8,1,8460,1,0,0
20,15,232,1756,76,20,30,75,12,5,15897,5,5,0
20,15,232,999,163,9,3,47,8,5,12875,5,5,0
16,30,126,2282,163,20,3,128,8,0,24247,2,4,1
106,21,126,2921,163,20,3,111,8,0,19376,2,4,0
112,15,127,790,163,3,3,191,8,5,6322,2,5,0
6,16,127,2936,163,20,3,194,8,5,14302,2,5,0
17,9,199,772,163,20,3,18,8,5,3490,5,5,0
92,20,280,2635,163,17,35,84,8,3,21156,1,4,0
16,20,126,331,163,20,3,29,8,0,9823,1,0,0
51,2,126,2020,163,20,3,18,8,3,3667,2,4,0
10,29,127,3581,163,20,3,194,8,5,10151,1,5,0
20,15,117,3521,135,20,3,133,8,5,19722,5,5,0
80,15,127,1793,109,20,3,194,8,5,25357,5,5,0
25,10,126,2573,163,20,3,111,8,0,57,1,4,0
111,21,126,2063,163,20,3,111,8,1,21659,0,5,0
70,16,126,2282,163,20,3,194,8,0,16735,1,5,0
109,29,280,1781,165,20,3,186,8,3,22492,0,5,0
20,15,127,2049,99,20,3,81,8,5,23532,1,5,0
61,21,126,3741,163,20,3,29,8,3,6995,5,0,0
20,15,232,3259,99,15,43,138,0,5,22136,5,5,0
20,15,280,3868,163,20,3,17,8,0,4497,1,0,0
102,20,280,999,163,20,3,57,8,0,650,1,4,0
10,18,126,297,163,3,3,18,8,0,21444,1,5,0
44,21,126,660,163,20,3,165,8,3,7897,1,4,0
10,25,199,778,31,20,3,48,8,5,16381,5,5,0
20,15,126,3785,99,20,3,81,8,0,17791,1,4,0
4,0,126,4167,163,20,3,111,8,0,17262,1,5,0
109,26,126,2460,99,20,3,165,8,0,17004,1,4,0
20,15,164,3069,8,15,43,80,6,5,9048,5,5,0
20,15,232,2913,163,20,3,14,8,5,8897,5,5,0
40,20,126,27,163,20,3,194,8,3,1723,1,4,0
65,21,126,2208,134,20,3,130,8,0,5006,1,0,0
25,18,206,3922,163,3,3,111,8,5,21071,5,5,0
69,0,126,1351,91,20,3,111,8,0,23643,2,5,0
35,21,280,40,99,12,0,188,8,0,2359,5,5,0
100,20,232,1213,43,9,3,186,8,5,3962,5,5,0
10,16,126,3868,163,20,3,91,8,0,9612,1,4,0
109,16,280,3832,163,20,3,191,8,0,15854,1,5,0
37,16,126,2897,163,20,3,98,8,3,4938,1,4,0
7,21,126,726,174,20,3,130,8,0,3195,5,5,0
47,20,164,576,142,20,3,194,8,5,8251,5,5,0
21,16,126,2534,163,20,3,109,8,0,19552,1,5,0
47,20,126,2636,78,17,35,87,8,0,14834,1,5,0
12,15,126,1461,178,20,3,194,8,1,816,2,5,0
14,21,232,31,36,20,3,95,8,5,22803,5,5,0
17,20,280,1594,118,20,3,18,8,3,25054,2,5,0
19,29,126,331,163,3,3,165,8,1,8834,2,0,0
69,15,164,588,163,24,56,194,8,5,6108,5,5,0
10,23,126,3785,99,20,3,194,8,0,9972,5,4,0
20,15,280,1781,165,20,3,69,8,1,8546,5,4,0
7,16,258,2943,167,15,43,50,8,5,24728,2,5,0
40,0,126,3741,163,20,3,18,8,0,16717,1,4,0
104,21,126,2311,131,20,3,50,8,0,4219,1,4,0
70,30,126,2848,99,20,3,151,8,0,8717,5,5,1
25,2,126,1265,163,20,3,109,8,3,5617,2,4,0
79,29,126,323,144,20,3,50,8,0,8759,2,4,0
46,20,199,3354,163,20,3,87,8,5,14798,5,5,0
97,16,127,3868,163,20,3,194,8,5,19846,5,5,0
13,26,126,2605,99,20,3,109,8,0,8357,2,4,0
16,9,126,2723,163,20,3,109,8,0,24984,1,4,0
9,10,126,3785,99,20,3,87,8,0,18210,2,5,0
78,15,126,3868,163,20,3,194,8,0,1393,1,5,0
87,20,126,3861,163,20,3,109,8,0,5156,1,4,0
20,15,136,3393,178,24,56,133,8,5,22208,1,5,0
104,20,199,2681,99,3,3,194,8,5,1313,5,5,0
109,21,126,1250,163,20,3,109,8,3,15128,1,4,0
106,20,280,1475,31,20,3,48,8,0,12278,2,5,0
7,10,126,2725,161,20,3,165,8,0,18568,1,4,0
55,16,280,1921,99,17,35,194,8,1,12148,1,5,0
109,21,126,1243,163,20,3,109,8,1,23074,2,4,0
34,21,126,2605,99,20,3,130,8,0,9322,0,5,0
20,15,232,2596,163,20,3,69,8,5,11681,5,5,0
78,25,126,1886,163,20,3,98,8,0,6082,5,5,0
60,10,126,1781,165,20,3,160,8,3,17359,2,4,0
37,16,192,4173,180,15,24,89,8,5,24225,5,5,0
109,19,18,4173,180,15,24,59,8,5,19044,5,5,0
97,26,280,3029,99,12,0,194,8,0,8878,1,5,0
20,15,280,3688,163,20,3,22,8,0,23856,1,4,0
65,16,127,2943,167,20,3,194,8,5,10298,0,5,0
6,18,126,297,163,20,3,26,8,3,10244,5,4,0
9,16,164,1731,142,20,3,111,8,5,14408,5,5,0
20,17,127,1355,99,20,3,166,8,5,25148,1,5,0
19,20,126,273,118,20,3,35,8,3,22339,1,5,0
46,20,126,2534,163,20,3,148,8,0,19824,1,4,0
103,29,126,2723,163,20,3,50,8,1,23110,2,6,0
102,20,192,4173,180,15,7,160,8,5,19365,5,5,0
20,15,117,1186,163,20,3,81,8,5,4769,5,5,0
107,20,126,119,61,20,3,87,8,0,16037,1,5,0
55,21,199,2534,163,20,3,130,8,5,408,1,5,0
80,16,127,1322,174,20,3,160,8,5,1750,5,5,0
74,8,126,1923,131,20,3,160,8,3,15176,2,6,0
20,15,127,339,163,20,3,81,8,5,25408,1,5,0
80,10,126,3174,78,20,3,18,8,0,8103,1,4,0
51,18,164,2848,99,20,3,194,8,5,290,5,5,0
16,20,126,3856,125,20,3,165,8,1,18505,2,5,0
62,20,126,1292,163,20,3,35,8,0,12750,2,5,0
61,16,280,1808,150,20,3,57,8,0,23769,2,4,0
57,25,232,694,163,9,3,35,8,5,24439,5,5,0
20,15,126,2790,163,20,3,81,8,0,1328,1,4,0
88,21,126,990,178,20,3,109,8,0,13252,1,4,0
74,21,245,1894,163,20,3,194,8,5,7888,1,5,0
32,16,126,2605,99,20,3,194,8,0,22245,5,5,0
20,15,232,1389,8,15,43,11,0,5,13669,5,5,0
52,10,126,3440,163,20,3,18,8,0,686,1,5,0
57,21,136,1503,33,20,30,118,8,5,23933,5,5,0
18,24,232,1056,149,20,30,184,7,5,6127,5,5,0
98,18,195,2223,163,20,3,188,8,5,13227,5,5,0
104,18,126,1535,0,20,3,18,8,0,11524,2,4,0
18,16,126,339,163,20,3,111,8,3,4953,5,4,0
20,17,122,2501,167,20,3,199,8,5,24189,2,5,0
57,21,126,2936,163,20,3,91,8,1,7176,1,4,0
63,18,280,1090,31,20,3,12,8,3,15573,1,5,0
111,21,280,696,163,20,3,194,8,0,11015,5,0,0
70,20,126,2028,99,20,3,6,8,3,20525,1,5,0
60,15,280,3380,163,17,35,194,8,3,10959,1,6,0
105,20,126,1781,165,20,3,18,8,0,1492,1,4,0
19,10,170,4173,180,28,10,194,8,5,1953,6,6,0
104,16,280,1753,163,20,3,186,8,0,20766,2,5,0
19,16,199,2596,163,20,30,194,8,5,25781,2,1,0
65,30,126,2308,3,20,3,194,8,3,19917,2,6,1
30,20,136,550,176,20,3,109,8,5,18327,5,5,0
49,21,126,357,163,20,3,18,8,1,7118,1,4,0
6,15,126,851,163,20,3,160,8,0,9614,2,4,0
103,29,126,1781,165,20,3,91,8,0,3981,1,4,0
91,25,126,188,163,20,3,6,8,0,7075,5,5,0
83,15,126,916,111,20,3,81,8,0,20686,2,4,0
46,26,126,2943,167,20,3,109,8,1,571,2,5,0
80,20,164,2943,167,20,3,18,8,5,18159,5,5,0
9,21,126,3272,163,20,3,165,8,3,11491,1,4,0
57,25,126,3868,163,20,3,18,8,3,2971,0,4,0
22,25,126,2511,99,20,3,109,8,1,23169,0,5,0
57,25,199,2220,163,20,3,188,8,5,20236,5,5,0
103,15,126,1804,176,24,56,6,8,0,4975,0,4,0
103,20,280,1306,99,20,3,48,8,0,5494,1,5,0
41,30,126,3164,163,20,3,29,8,3,3719,2,0,1
111,21,126,1236,163,20,3,111,8,0,2544,1,4,0
20,15,127,97,131,20,3,120,8,5,16488,2,5,0
69,21,127,3868,163,3,3,91,8,5,16354,5,5,0
20,15,126,1541,163,20,3,81,8,3,17821,2,4,0
13,20,280,3488,77,20,3,118,8,0,2577,1,5,0
74,30,126,916,111,20,3,165,8,3,23759,5,5,1
63,20,126,2701,142,20,3,111,8,1,21698,1,5,0
21,20,126,1369,163,20,3,73,8,3,14090,2,0,0
62,29,126,2511,99,20,3,35,8,0,6888,1,5,0
70,29,280,1650,99,24,56,194,8,1,4917,1,0,0
77,29,199,1306,99,20,3,120,8,5,702,5,5,0
54,21,199,297,163,20,3,6,8,5,22325,5,5,0
13,21,280,1753,163,20,3,2,8,3,12881,1,5,0
63,1,126,638,99,20,3,130,8,3,16706,1,4,0
20,15,232,778,31,20,3,113,8,5,8459,5,5,0
104,21,280,1781,165,20,3,111,8,3,21746,0,0,0
112,20,126,3708,99,20,3,91,8,1,24499,2,5,0
28,16,136,2594,99,20,30,194,8,5,56,1,5,0
74,21,126,1369,163,20,3,73,8,3,1573,2,4,0
105,21,126,3868,163,20,3,91,8,0,4988,2,5,0
20,17,39,2605,99,26,39,208,13,5,13389,1,3,0
102,16,127,1283,163,3,3,194,8,5,11694,2,5,0
10,20,280,2049,99,17,28,89,8,0,13522,1,0,0
60,16,126,3191,163,20,3,29,8,0,4385,2,0,0
7,21,126,3868,163,20,3,151,8,0,7623,0,5,0
24,11,126,2396,31,20,3,109,8,1,1267,5,5,0
32,7,126,1541,163,20,3,6,8,0,911,1,5,0
28,19,277,1055,6,20,3,194,8,5,6278,2,5,0
70,25,126,2195,163,20,3,111,8,0,9633,5,5,0
20,15,126,2547,163,20,3,81,8,0,24445,1,4,0
78,20,127,2049,99,20,3,109,8,5,22817,2,5,0
12,25,126,3307,115,20,3,151,8,0,21853,0,5,0
47,16,126,287,0,20,3,29,8,0,8193,1,4,0
20,15,280,1045,142,20,3,153,8,0,12988,1,5,0
37,29,126,993,163,20,3,109,8,1,9091,2,4,0
20,15,199,1210,143,17,35,104,8,5,4012,5,5,0
40,2,126,851,163,20,3,35,8,0,24027,2,4,0
112,20,126,1781,165,20,3,130,8,0,15009,2,5,0
9,29,126,2028,99,20,3,130,8,3,14827,0,5,0
13,16,126,153,163,20,3,111,8,0,680,1,4,0
20,15,126,3680,162,20,3,81,8,0,22092,1,4,0
9,30,126,3868,163,20,3,91,8,0,19111,1,4,1
92,16,126,4164,99,20,3,29,8,0,8134,2,4,0
20,17,258,2357,68,15,43,20,11,5,4364,5,5,0
53,21,126,3414,104,20,3,109,8,3,9520,1,0,0
80,25,126,1107,163,20,3,6,8,0,129,0,5,0
19,30,127,1541,163,23,35,2,8,5,22956,2,5,1
32,20,126,1886,163,20,3,98,8,3,3989,1,4,0
4,20,280,1306,99,20,3,37,8,3,12262,2,5,0
52,20,126,331,163,20,3,18,8,0,23949,1,5,0
9,1,126,3688,163,20,3,194,8,0,18411,2,0,0
20,15,136,2605,99,20,30,81,8,5,11717,2,5,0
47,20,127,2943,167,20,3,109,8,5,5459,5,5,0
77,10,126,3670,99,20,3,194,8,0,8203,0,0,0
20,17,280,2265,175,20,3,115,8,3,12069,5,5,0
70,25,258,3707,99,24,56,194,8,5,3131,5,5,0
19,20,126,2267,163,20,3,29,8,0,16854,1,0,0
14,20,127,2844,163,20,3,194,8,5,19001,0,5,0
25,16,164,2735,143,24,56,194,8,5,22013,5,5,0
13,20,126,1750,163,20,3,194,8,3,18123,2,0,0
109,20,280,3832,163,20,3,191,8,0,24555,2,4,0
51,25,126,1668,163,20,3,6,8,1,21521,0,5,0
109,16,280,1650,99,20,3,129,8,0,12008,2,5,0
62,20,126,2936,163,20,3,18,8,0,10207,1,4,0
74,20,126,2036,56,20,3,111,8,1,19498,2,4,0
20,15,280,706,163,20,3,22,8,0,5397,1,0,0
74,16,280,3868,163,20,3,200,8,0,16254,1,4,0
111,10,164,2600,163,3,3,187,8,5,5681,5,5,0
61,18,126,778,31,20,3,18,8,1,22002,2,5,0
109,21,126,2243,163,20,3,73,8,0,9604,1,5,0
22,20,278,1154,163,3,3,18,8,5,10640,5,5,0
20,17,127,2628,99,20,3,185,8,5,24704,5,5,0
4,16,126,778,31,20,3,160,8,3,10856,1,4,0
20,15,258,2049,99,20,3,81,8,5,6440,2,5,0
5,25,126,1369,163,3,3,151,8,0,19828,5,5,0
46,19,126,3868,163,20,3,73,8,3,21874,2,0,0
20,15,136,2605,99,20,3,65,8,5,4571,2,5,0
20,15,199,3868,163,17,35,81,8,5,17695,5,5,0
16,25,126,2943,167,17,35,73,8,0,18168,5,5,0
9,20,126,2673,163,20,3,6,8,0,18342,1,4,0
112,16,127,870,99,20,3,160,8,5,22498,1,5,0
20,15,126,2848,99,20,3,81,8,3,1385,0,5,0
20,15,280,3857,8,20,3,69,8,1,3787,2,0,0
19,20,126,2127,163,20,3,130,8,0,1318,1,4,0
9,0,127,2049,99,20,3,91,8,5,23373,2,5,0
105,16,244,3868,163,20,3,29,8,5,17506,5,5,0
40,21,126,31,36,20,3,194,8,1,370,0,0,0
55,20,127,2943,167,22,42,98,8,5,22251,1,5,0
80,20,126,3785,99,20,3,109,8,0,17278,2,5,0
20,15,280,546,2,20,3,69,8,1,4222,2,0,0
55,16,126,3191,163,20,3,18,8,1,7858,1,4,0
10,20,280,2308,3,20,3,194,8,3,10063,2,0,0
5,21,126,35,135,20,3,98,8,3,17417,1,5,0
20,15,232,4075,150,15,43,138,0,5,5273,5,5,0
35,21,136,1541,163,20,3,18,8,5,5050,2,5,0
6,15,18,4173,180,15,24,162,8,5,3102,5,5,0
92,21,232,906,27,20,30,94,12,5,10141,5,5,0
111,21,126,2232,163,20,3,87,8,0,14676,1,5,0
20,15,232,175,69,20,3,11,0,5,25901,5,5,0
103,15,126,3868,163,24,56,26,8,0,24181,1,4,0
20,15,18,4173,180,15,24,65,8,5,14811,5,5,0
5,20,126,3521,135,20,3,18,8,3,5228,1,4,0
37,20,126,716,163,20,3,87,8,3,13366,5,5,0
25,29,126,2605,99,20,3,109,8,0,7311,2,5,0
4,25,199,4085,163,3,3,206,8,5,20280,5,5,0
20,15,232,2995,91,15,43,133,8,5,8750,5,5,0
78,15,126,2897,163,20,3,194,8,0,21482,2,5,0
106,7,127,306,99,20,3,113,8,5,8705,5,5,0
20,15,280,2897,163,20,3,113,8,0,19126,1,5,0
109,21,126,3674,163,3,3,73,8,0,23621,1,5,0
46,0,199,3868,163,20,3,73,8,5,15750,5,5,0
20,15,127,46,99,20,3,22,8,5,25557,1,5,0
90,25,199,31,36,20,3,48,8,5,24857,5,5,0
12,10,126,3785,99,20,3,111,8,0,19541,5,5,0
12,21,199,4056,174,20,3,84,8,5,16951,5,5,0
29,20,126,426,163,20,3,109,8,3,14906,2,0,0
91,30,126,3868,163,20,3,109,8,0,19030,1,4,1
35,21,126,1753,163,3,3,18,8,1,14997,2,4,0
104,16,37,4173,180,15,2,194,8,5,16102,5,5,0
47,21,126,1753,163,20,3,87,8,1,7647,2,6,0
20,15,126,1604,39,20,3,81,8,0,9320,1,4,0
20,15,280,1862,84,20,3,133,8,3,685,2,4,0
4,10,126,3868,163,20,3,18,8,3,18955,1,0,0
95,21,126,1753,163,20,3,128,8,0,24510,1,4,0
103,20,164,1535,0,20,30,194,8,5,10100,1,5,0
20,15,280,407,91,20,3,22,8,3,4652,1,4,0
69,25,127,2067,99,20,3,200,8,5,24903,5,5,0
12,20,126,1292,163,20,3,18,8,3,24339,2,4,0
61,25,126,589,163,20,3,128,8,0,25138,5,4,0
20,15,280,1154,163,20,3,65,8,0,22770,1,4,0
111,9,126,1292,163,20,3,18,8,0,9364,1,4,0
40,26,126,3504,163,20,3,109,8,0,21466,5,5,0
77,20,126,3868,163,20,3,35,8,0,5435,5,5,0
20,15,127,3868,163,24,56,198,8,5,14840,2,5,0
103,20,126,1292,163,20,3,35,8,0,10973,0,5,0
57,21,126,3110,163,3,3,18,8,1,10566,2,4,0
74,21,126,3533,178,20,3,29,8,1,3817,2,0,0
60,30,126,3680,162,20,3,111,8,3,10652,1,0,1
6,30,126,2897,163,20,3,109,8,0,9563,1,4,1
102,7,126,1369,163,20,3,35,8,3,2689,1,0,0
53,21,126,3897,163,20,3,148,8,1,18394,1,4,0
69,21,232,860,99,20,3,148,8,5,21728,5,5,0
12,25,126,3747,76,20,3,111,8,0,8537,5,5,0
28,18,127,3935,99,20,3,4,8,5,9948,1,5,0
52,26,206,3785,99,17,28,194,8,5,12224,5,5,0
20,15,126,1309,163,20,3,81,8,0,16151,1,4,0
12,15,164,19,163,26,16,194,8,5,3294,5,5,0
20,15,136,117,91,20,3,133,8,5,10997,2,5,0
70,19,126,2729,163,20,3,109,8,0,2496,1,4,0
20,15,127,2596,163,20,3,69,8,5,18276,5,5,0
57,30,126,3639,163,20,3,130,8,3,5514,1,5,1
12,21,126,3110,163,20,3,160,8,1,17951,5,0,0
32,16,280,1322,174,20,3,111,8,0,11510,2,5,0
90,29,192,4173,180,15,2,194,8,5,14425,5,5,0
62,29,126,572,99,20,3,111,8,0,26268,2,4,0
6,8,126,2195,163,20,3,6,8,1,21313,1,4,0
105,20,126,142,163,20,3,91,8,3,12839,1,5,0
106,2,258,2333,167,24,56,186,8,5,2305,5,5,0
46,10,126,3104,163,20,3,128,8,0,271,2,5,0
45,16,126,2848,99,20,3,194,8,1,3245,5,5,0
9,16,258,576,142,20,3,18,8,5,23655,2,5,0
10,20,192,4173,180,15,7,160,8,5,2579,5,5,0
55,20,199,3868,163,20,3,18,8,5,5970,5,5,0
22,25,126,3527,163,20,3,18,8,0,20992,5,5,0
104,21,164,3868,163,20,3,151,8,5,7712,5,5,0
103,15,126,1306,99,20,3,48,8,0,20199,0,5,0
41,29,126,2582,148,20,3,111,8,3,850,2,0,0
37,25,126,3440,163,20,3,98,8,0,23541,5,5,0
19,30,127,638,99,20,3,194,8,5,25450,1,5,1
109,20,232,2049,99,24,56,6,8,5,5836,5,5,0
1,21,126,2195,163,20,3,87,8,0,20988,2,6,0
74,16,126,1306,99,20,3,194,8,0,28,2,5,0
97,16,126,2544,163,20,3,194,8,3,14605,1,0,0
109,0,126,2028,99,20,3,29,8,3,7724,0,0,0
40,26,280,2605,99,20,3,84,8,0,20142,0,5,0
100,20,126,576,142,20,3,165,8,0,21474,2,5,0
62,30,126,1076,3,20,3,206,8,0,12292,1,5,1
109,10,126,2534,163,20,3,194,8,1,11967,2,4,0
62,21,126,1492,143,20,3,160,8,0,15170,1,4,0
20,15,126,2049,99,20,3,81,8,0,21050,1,5,0
89,9,126,2195,163,20,3,18,8,3,7209,1,4,0
39,21,126,2195,163,20,3,35,8,0,10509,1,5,0
95,21,126,956,45,20,3,87,8,0,5417,0,5,0
20,15,232,642,174,20,30,114,11,5,1709,5,5,0
5,20,199,1369,163,20,3,6,8,5,15481,5,5,0
18,21,126,3897,163,20,3,6,8,3,16345,1,4,0
20,15,126,3868,163,20,3,81,8,0,11348,1,4,0
20,15,126,1262,163,20,3,81,8,0,19192,1,4,0
62,24,126,3868,163,20,3,73,8,3,10107,0,4,0
35,21,126,639,3,20,3,18,8,3,5015,1,5,0
20,15,280,2028,99,20,3,69,8,3,2075,0,5,0
20,15,280,1461,178,20,3,69,8,3,23300,1,0,0
105,18,127,694,163,3,3,35,8,5,20716,2,5,0
65,20,126,590,1,20,3,73,8,1,20974,1,5,0
16,20,280,3440,163,20,3,109,8,0,26049,1,4,0
4,29,126,3868,163,20,3,206,8,3,8074,0,5,0
20,15,164,375,99,24,56,69,8,5,2499,5,5,0
15,21,126,2936,163,20,3,81,8,0,6843,1,4,0
70,30,126,1763,163,20,3,87,8,0,17781,1,5,1
20,15,232,1594,69,15,43,138,0,5,20664,5,5,0
103,16,127,3868,163,3,3,57,8,5,13280,2,5,0
46,20,164,3868,163,20,30,160,8,5,1885,5,5,0
109,10,127,2127,163,20,3,6,8,5,1938,5,5,0
68,17,127,1306,99,20,3,146,8,5,16482,5,5,0
105,21,126,2356,163,20,3,26,8,1,22908,2,4,0
20,15,126,1032,163,20,3,186,8,0,6512,1,5,0
52,20,126,3868,163,20,3,87,8,0,24087,1,5,0
40,29,126,671,166,20,3,18,8,1,9569,5,0,0
65,16,126,2121,99,20,3,194,8,0,16514,2,5,0
22,25,126,900,166,20,3,87,8,3,23513,5,4,0
28,16,126,638,99,20,3,194,8,0,26035,1,0,0
55,15,126,103,99,20,3,194,8,0,11422,2,0,0
46,16,126,2340,163,20,3,6,8,3,19306,1,4,0
106,30,82,3339,24,20,3,73,8,5,8155,2,5,1
100,21,126,2195,163,20,3,84,8,0,4033,1,6,0
4,10,126,2534,163,20,3,151,8,3,11404,1,4,0
24,20,126,1292,163,20,3,130,8,0,7617,1,4,0
55,0,195,1512,165,20,3,201,8,5,15983,2,5,0
20,15,127,3581,163,3,3,22,8,5,22570,2,5,0
80,5,280,2067,99,20,3,68,8,0,5766,5,5,0
108,11,126,4064,100,20,3,50,8,1,23220,2,0,0
105,30,164,2955,163,20,3,98,8,5,23286,5,5,1
52,15,164,1527,99,24,56,111,8,5,21643,5,5,0
20,15,280,3534,163,20,3,198,8,0,26353,2,6,0
25,24,126,3958,163,20,3,73,8,0,6875,0,5,0
53,21,126,2943,167,20,3,98,8,3,16136,2,5,0
105,15,164,3868,163,9,3,73,8,5,565,5,5,0
51,2,126,2511,99,20,3,73,8,0,18131,2,5,0
18,16,192,4173,180,15,12,7,8,5,13965,5,5,0
63,16,192,4173,180,15,24,194,8,5,2732,5,5,0
46,21,192,4173,180,15,55,89,8,5,24112,2,4,0
62,20,103,1055,6,20,3,29,8,5,24012,5,5,0
62,24,232,1612,132,20,30,194,8,5,15188,5,5,0
20,15,199,773,84,20,3,81,8,5,8244,5,5,0
70,30,127,2118,163,3,3,111,8,5,20493,2,5,1
7,15,127,1503,33,20,3,194,8,5,3452,2,5,0
69,29,126,1263,163,20,3,194,8,0,22697,1,4,0
40,0,126,1722,163,20,3,87,8,0,3733,1,0,0
7,21,126,2164,163,20,3,109,8,0,1183,1,4,0
